Start_Time,State,Weather_Condition
2016-09-12 18:16:09,CA,Clear
2016-09-12 18:34:34,CA,Clear
2016-09-12 18:28:59,CA,Clear
2016-09-12 18:24:21,CA,Clear
2016-09-12 18:43:03,CA,Clear
2016-09-12 18:51:05,CA,Scattered Clouds
2016-09-12 18:52:05,CA,Scattered Clouds
2016-09-12 18:52:27,CA,Partly Cloudy
2016-09-12 18:53:11,CA,Partly Cloudy
2016-09-12 18:51:36,CA,Clear
2016-09-12 18:55:16,CA,Overcast
2016-09-12 18:53:34,CA,Scattered Clouds
2016-09-12 18:54:55,CA,Overcast
2016-09-12 19:30:50,CA,Overcast
2016-09-12 19:30:26,CA,Scattered Clouds
2016-09-12 19:31:11,CA,Scattered Clouds
2016-09-12 19:25:45,CA,Scattered Clouds
2016-09-12 19:29:45,CA,Scattered Clouds
2016-09-12 19:27:24,CA,Mostly Cloudy
2016-09-12 19:25:43,CA,Clear
2016-09-12 19:26:46,CA,Clear
2016-09-12 19:53:11,CA,Overcast
2016-09-12 19:54:42,CA,Overcast
2016-09-12 19:57:05,CA,Overcast
2016-09-12 19:55:56,CA,Scattered Clouds
2016-09-12 19:56:46,CA,Overcast
2016-09-12 20:00:21,CA,Clear
2016-09-12 19:58:12,CA,Clear
2016-09-12 20:01:21,CA,Clear
2016-09-12 20:08:46,CA,Scattered Clouds
2016-09-12 20:09:36,CA,Scattered Clouds
2016-09-12 20:11:14,CA,Overcast
2016-09-12 20:07:08,CA,Clear
2016-09-12 20:08:01,CA,Clear
2016-09-12 20:13:30,CA,Clear
2016-09-12 20:23:37,CA,Scattered Clouds
2016-09-12 20:23:59,CA,Overcast
2016-09-12 20:24:28,CA,Mostly Cloudy
2016-09-12 20:23:19,CA,Scattered Clouds
2016-09-12 20:26:14,CA,Overcast
2016-09-12 20:39:30,CA,Partly Cloudy
2016-09-12 20:38:28,CA,Overcast
2016-09-12 20:39:56,CA,Mostly Cloudy
2016-09-12 20:41:19,CA,Clear
2016-09-12 20:50:26,CA,Clear
2016-09-12 20:55:27,CA,Mostly Cloudy
2016-09-12 20:58:16,CA,Mostly Cloudy
2016-09-12 20:56:15,CA,Clear
2016-09-12 21:11:05,CA,Clear
2016-09-12 21:12:01,CA,Overcast
2016-09-12 21:12:22,CA,Scattered Clouds
2016-09-12 21:14:35,CA,Scattered Clouds
2016-09-12 21:13:20,CA,Overcast
2016-09-12 21:13:01,CA,Overcast
2016-09-12 21:15:20,CA,Mostly Cloudy
2016-09-12 21:12:42,CA,Mostly Cloudy
2016-09-12 21:28:21,CA,Overcast
2016-09-12 21:41:33,CA,Overcast
2016-09-12 21:42:15,CA,Overcast
2016-09-12 21:40:10,CA,Clear
2016-09-12 21:43:25,CA,Overcast
2016-09-12 21:45:25,CA,Clear
2016-09-12 21:59:17,CA,Partly Cloudy
2016-09-12 22:01:38,CA,Clear
2016-09-12 22:02:43,CA,Clear
2016-09-12 22:03:06,CA,Partly Cloudy
2016-09-12 22:00:03,CA,Clear
2016-09-12 21:56:54,CA,Clear
2016-09-12 22:03:37,CA,Clear
2016-09-12 22:10:05,CA,Overcast
2016-09-12 22:08:41,CA,Partly Cloudy
2016-09-12 22:07:57,CA,Partly Cloudy
2016-09-12 22:09:09,CA,Partly Cloudy
2016-09-12 22:32:54,CA,Overcast
2016-09-12 22:25:42,CA,Clear
2016-09-12 22:57:18,CA,Clear
2016-09-12 23:18:27,CA,Clear
2016-09-12 23:29:03,CA,Clear
2016-09-13 00:01:13,CA,Clear
2016-09-12 23:59:39,CA,Overcast
2016-09-13 00:23:40,CA,Clear
2016-09-13 00:16:10,CA,Clear
2016-09-13 02:39:57,CA,Mostly Cloudy
2016-09-13 04:24:08,CA,Partly Cloudy
2016-09-13 05:09:34,CA,Overcast
2016-09-13 07:26:27,CA,Mostly Cloudy
2016-09-13 07:24:17,CA,Mostly Cloudy
2016-09-13 07:55:13,CA,Partly Cloudy
2016-09-13 08:18:27,CA,Clear
2016-09-13 08:45:58,CA,Clear
2016-09-13 08:50:13,CA,Mostly Cloudy
2016-09-13 08:53:41,CA,Clear
2016-09-13 09:04:11,CA,Overcast
2016-09-13 08:56:19,CA,Clear
2016-09-13 08:55:11,CA,Clear
2016-09-13 09:12:56,CA,Clear
2016-09-13 09:22:18,CA,Scattered Clouds
2016-09-13 09:16:48,CA,Clear
2016-09-13 09:34:44,CA,Clear
2016-09-13 09:38:34,CA,Scattered Clouds
2016-09-13 09:40:57,CA,Partly Cloudy
2016-09-13 09:32:02,CA,Mostly Cloudy
2016-09-13 09:33:04,CA,Mostly Cloudy
2016-09-13 09:40:30,CA,Clear
2016-09-13 09:45:51,CA,Scattered Clouds
2016-09-13 09:49:15,CA,Mostly Cloudy
2016-09-13 09:44:43,CA,Mostly Cloudy
2016-09-13 09:50:14,CA,Clear
2016-09-13 09:44:21,CA,Clear
2016-09-13 10:04:10,CA,Light Rain
2016-09-13 10:02:21,CA,Mostly Cloudy
2016-09-13 10:03:12,CA,Mostly Cloudy
2016-09-13 10:03:07,CA,Partly Cloudy
2016-09-13 10:12:52,CA,Scattered Clouds
2016-09-13 10:06:53,CA,Overcast
2016-09-13 10:17:16,CA,Scattered Clouds
2016-09-13 10:18:37,CA,Clear
2016-09-13 10:31:11,CA,Scattered Clouds
2016-09-13 10:35:20,CA,Mostly Cloudy
2016-09-13 10:34:34,CA,Mostly Cloudy
2016-09-13 10:30:13,CA,Mostly Cloudy
2016-09-13 10:29:27,CA,Mostly Cloudy
2016-09-13 10:32:33,CA,Clear
2016-09-13 10:42:04,CA,Scattered Clouds
2016-09-13 10:45:08,CA,Scattered Clouds
2016-09-13 10:42:08,CA,Clear
2016-09-13 10:50:32,CA,Scattered Clouds
2016-09-13 10:51:36,CA,Scattered Clouds
2016-09-13 10:50:35,CA,Scattered Clouds
2016-09-13 10:50:30,CA,Clear
2016-09-13 10:45:57,CA,Clear
2016-09-13 10:47:07,CA,Clear
2016-09-13 10:56:20,CA,Scattered Clouds
2016-09-13 10:58:34,CA,Mostly Cloudy
2016-09-13 10:54:52,CA,Clear
2016-09-13 11:06:43,CA,Partly Cloudy
2016-09-13 11:05:53,CA,Mostly Cloudy
2016-09-13 11:08:55,CA,Scattered Clouds
2016-09-13 11:04:45,CA,Mostly Cloudy
2016-09-13 11:10:20,CA,Overcast
2016-09-13 11:09:14,CA,Clear
2016-09-13 11:21:46,CA,Clear
2016-09-13 11:19:54,CA,Clear
2016-09-13 11:33:00,CA,Scattered Clouds
2016-09-13 11:28:41,CA,Scattered Clouds
2016-09-13 11:23:58,CA,Scattered Clouds
2016-09-13 11:34:52,CA,Scattered Clouds
2016-09-13 11:32:02,CA,Mostly Cloudy
2016-09-13 11:34:00,CA,Overcast
2016-09-13 11:38:59,CA,Scattered Clouds
2016-09-13 11:37:53,CA,Clear
2016-09-13 11:50:09,CA,Scattered Clouds
2016-09-13 11:51:26,CA,Clear
2016-09-13 11:47:52,CA,Scattered Clouds
2016-09-13 11:47:04,CA,Mostly Cloudy
2016-09-13 11:40:52,CA,Mostly Cloudy
2016-09-13 11:49:05,CA,Clear
2016-09-13 11:54:36,CA,Mostly Cloudy
2016-09-13 11:49:07,CA,Clear
2016-09-13 11:48:12,CA,Clear
2016-09-13 11:55:46,CA,Clear
2016-09-13 12:20:43,CA,Scattered Clouds
2016-09-13 12:24:39,CA,Scattered Clouds
2016-09-13 12:25:35,CA,Scattered Clouds
2016-09-13 12:32:51,CA,Overcast
2016-09-13 12:37:38,CA,Clear
2016-09-13 12:50:38,CA,Partly Cloudy
2016-09-13 13:02:33,CA,Scattered Clouds
2016-09-13 13:07:23,CA,Scattered Clouds
2016-09-13 13:12:09,CA,Scattered Clouds
2016-09-13 13:06:04,CA,Clear
2016-09-13 13:19:38,CA,Partly Cloudy
2016-09-13 13:27:54,CA,Scattered Clouds
2016-09-13 13:28:41,CA,Scattered Clouds
2016-09-13 13:45:19,CA,Scattered Clouds
2016-09-13 13:41:07,CA,Scattered Clouds
2016-09-13 13:50:54,CA,Scattered Clouds
2016-09-13 14:01:19,CA,Clear
2016-09-13 14:09:19,CA,Clear
2016-09-13 14:16:14,CA,Mostly Cloudy
2016-09-13 15:04:53,CA,Partly Cloudy
2016-09-13 15:26:29,CA,Partly Cloudy
2016-09-13 15:46:41,CA,Clear
2016-09-13 15:56:03,CA,Partly Cloudy
2016-09-13 15:48:34,CA,Clear
2016-09-13 15:47:38,CA,Partly Cloudy
2016-09-13 15:51:23,CA,Clear
2016-09-13 15:50:53,CA,Scattered Clouds
2016-09-13 15:48:55,CA,Scattered Clouds
2016-09-13 16:05:21,CA,Clear
2016-09-13 15:59:25,CA,Clear
2016-09-13 16:10:39,CA,Partly Cloudy
2016-09-13 16:11:06,CA,Partly Cloudy
2016-09-13 16:09:04,CA,Clear
2016-09-13 16:08:01,CA,Clear
2016-09-13 16:11:59,CA,Clear
2016-09-13 16:14:38,CA,Mostly Cloudy
2016-09-13 16:30:46,CA,Scattered Clouds
2016-09-13 16:38:19,CA,Clear
2016-09-13 16:49:06,CA,Clear
2016-09-13 16:47:50,CA,Clear
2016-09-13 16:52:50,CA,Clear
2016-09-13 17:20:02,CA,Clear
2016-09-13 17:21:07,CA,Clear
2016-09-13 17:20:29,CA,Clear
2016-09-13 17:30:09,CA,Clear
2016-09-13 17:35:09,CA,Clear
2016-09-13 18:10:17,CA,Clear
2016-09-13 18:24:26,CA,Clear
2016-09-13 18:24:22,CA,Clear
2016-09-13 18:23:35,CA,Clear
2016-09-13 18:31:08,CA,Clear
2016-09-13 18:28:35,CA,Clear
2016-09-13 18:30:25,CA,Clear
2016-09-13 18:29:04,CA,Partly Cloudy
2016-09-13 18:33:52,CA,Clear
2016-09-13 18:33:09,CA,Partly Cloudy
2016-09-13 18:27:22,CA,Partly Cloudy
2016-09-13 18:30:01,CA,Clear
2016-09-13 18:38:01,CA,Partly Cloudy
2016-09-13 18:45:45,CA,Clear
2016-09-13 18:44:59,CA,Clear
2016-09-13 18:44:05,CA,Clear
2016-09-13 19:06:18,CA,Partly Cloudy
2016-09-13 19:05:29,CA,Partly Cloudy
2016-09-13 19:08:46,CA,Clear
2016-09-13 19:05:08,CA,Clear
2016-09-13 19:07:07,CA,Clear
2016-09-13 19:07:31,CA,Clear
2016-09-13 19:10:31,CA,Clear
2016-09-13 19:08:23,CA,Clear
2016-09-13 19:07:58,CA,Partly Cloudy
2016-09-13 19:24:36,CA,Clear
2016-09-13 19:39:54,CA,Clear
2016-09-13 19:35:29,CA,Clear
2016-09-13 19:35:00,CA,Clear
2016-09-13 20:03:06,CA,Clear
2016-09-13 20:02:45,CA,Partly Cloudy
2016-09-13 20:06:00,CA,Partly Cloudy
2016-09-13 20:05:36,CA,Clear
2016-09-13 20:04:32,CA,Clear
2016-09-13 19:56:02,CA,Clear
2016-09-13 20:07:32,CA,Partly Cloudy
2016-09-13 20:07:07,CA,Partly Cloudy
2016-09-13 20:12:44,CA,Clear
2016-09-13 20:08:36,CA,Clear
2016-09-13 20:15:17,CA,Clear
2016-09-13 20:16:23,CA,Clear
2016-09-13 20:09:42,CA,Clear
2016-09-13 20:21:18,CA,Clear
2016-09-13 20:27:35,CA,Clear
2016-09-13 20:28:50,CA,Clear
2016-09-13 20:28:13,CA,Clear
2016-09-13 20:29:23,CA,Clear
2016-09-13 20:30:32,CA,Clear
2016-09-13 20:36:42,CA,Clear
2016-09-13 20:38:49,CA,Clear
2016-09-13 20:39:12,CA,Partly Cloudy
2016-09-13 20:39:57,CA,Clear
2016-09-13 20:37:26,CA,Clear
2016-09-13 20:37:07,CA,Clear
2016-09-13 20:44:19,CA,Clear
2016-09-13 20:42:50,CA,Clear
2016-09-13 20:41:51,CA,Clear
2016-09-13 20:49:04,CA,Clear
2016-09-13 20:52:03,CA,Clear
2016-09-13 21:00:03,CA,Clear
2016-09-13 20:58:28,CA,Clear
2016-09-13 21:21:37,CA,Clear
2016-09-13 21:33:34,CA,Clear
2016-09-13 21:32:29,CA,Clear
2016-09-13 21:27:54,CA,Clear
2016-09-13 21:29:30,CA,Clear
2016-09-13 21:34:47,CA,Clear
2016-09-13 21:34:17,CA,Clear
2016-09-13 21:33:02,CA,Clear
2016-09-13 21:38:22,CA,Clear
2016-09-13 21:37:07,CA,Clear
2016-09-13 21:37:54,CA,Clear
2016-09-13 21:37:29,CA,Clear
2016-09-13 21:35:22,CA,Clear
2016-09-13 21:39:33,CA,Clear
2016-09-13 21:54:15,CA,Clear
2016-09-13 21:58:18,CA,Clear
2016-09-13 21:58:43,CA,Clear
2016-09-13 22:14:51,CA,Clear
2016-09-13 22:13:21,CA,Clear
2016-09-13 22:15:47,CA,Clear
2016-09-13 22:13:01,CA,Clear
2016-09-13 22:16:11,CA,Clear
2016-09-13 22:15:22,CA,Clear
2016-09-13 22:15:38,CA,Clear
2016-09-13 22:41:14,CA,Clear
2016-09-13 22:48:04,CA,Clear
2016-09-13 22:50:52,CA,Clear
2016-09-13 22:58:10,CA,Clear
2016-09-14 00:31:30,CA,Clear
2016-09-14 01:13:37,CA,Clear
2016-09-14 02:27:02,CA,
2016-09-14 02:46:53,CA,Mostly Cloudy
2016-09-14 03:16:30,CA,Mostly Cloudy
2016-09-14 04:55:36,CA,Clear
2016-09-14 05:07:31,CA,
2016-09-14 07:14:07,CA,Clear
2016-09-14 07:13:27,CA,Clear
2016-09-14 08:11:02,CA,Clear
2016-09-14 08:15:11,CA,Clear
2016-09-14 08:03:46,CA,Clear
2016-09-14 08:50:17,CA,Clear
2016-09-14 09:02:07,CA,Clear
2016-09-14 08:59:56,CA,Clear
2016-09-14 09:01:40,CA,Clear
2016-09-14 09:07:04,CA,Clear
2016-09-14 09:26:52,CA,Clear
2016-09-14 09:35:57,CA,Clear
2016-09-14 09:29:06,CA,Clear
2016-09-14 09:42:37,CA,Clear
2016-09-14 09:53:25,CA,Clear
2016-09-14 09:52:23,CA,Clear
2016-09-14 09:45:32,CA,Clear
2016-09-14 09:52:46,CA,Clear
2016-09-14 09:54:45,CA,Clear
2016-09-14 09:59:48,CA,Clear
2016-09-14 10:03:54,CA,Clear
2016-09-14 10:00:49,CA,Clear
2016-09-14 10:05:48,CA,Partly Cloudy
2016-09-14 10:07:22,CA,Clear
2016-09-14 10:14:40,CA,Clear
2016-09-14 10:16:19,CA,Clear
2016-09-14 10:26:54,CA,Clear
2016-09-14 10:24:23,CA,Clear
2016-09-14 10:40:44,CA,Clear
2016-09-14 10:39:13,CA,Clear
2016-09-14 10:51:17,CA,Clear
2016-09-14 10:50:27,CA,Clear
2016-09-14 10:54:26,CA,Partly Cloudy
2016-09-14 10:52:09,CA,Clear
2016-09-14 10:54:36,CA,Clear
2016-09-14 10:59:00,CA,Partly Cloudy
2016-09-14 11:00:24,CA,Partly Cloudy
2016-09-14 11:02:03,CA,Clear
2016-09-14 11:03:16,CA,Clear
2016-09-14 11:10:38,CA,Clear
2016-09-14 11:09:14,CA,Clear
2016-09-14 11:14:01,CA,Clear
2016-09-14 11:17:50,CA,Clear
2016-09-14 11:17:05,CA,Clear
2016-09-14 11:19:52,CA,Clear
2016-09-14 11:38:15,CA,Haze
2016-09-14 11:39:21,CA,Clear
2016-09-14 11:41:37,CA,Clear
2016-09-14 11:54:29,CA,Clear
2016-09-14 11:47:52,CA,Clear
2016-09-14 11:54:04,CA,Clear
2016-09-14 11:52:46,CA,Clear
2016-09-14 12:04:47,CA,Partly Cloudy
2016-09-14 12:01:48,CA,Clear
2016-09-14 12:03:13,CA,Clear
2016-09-14 12:00:54,CA,Clear
2016-09-14 12:13:01,CA,Clear
2016-09-14 12:08:38,CA,Clear
2016-09-14 12:11:11,CA,Clear
2016-09-14 12:10:01,CA,Clear
2016-09-14 12:22:56,CA,Clear
2016-09-14 12:25:36,CA,Clear
2016-09-14 12:24:32,CA,Clear
2016-09-14 12:23:43,CA,Clear
2016-09-14 12:18:45,CA,Clear
2016-09-14 12:36:08,CA,Clear
2016-09-14 12:42:17,CA,Partly Cloudy
2016-09-14 12:47:08,CA,Clear
2016-09-14 12:44:16,CA,Clear
2016-09-14 12:44:39,CA,Clear
2016-09-14 12:54:06,CA,Partly Cloudy
2016-09-14 12:52:19,CA,Partly Cloudy
2016-09-14 12:51:49,CA,Clear
2016-09-14 12:49:17,CA,Clear
2016-09-14 12:55:51,CA,Clear
2016-09-14 13:06:43,CA,Clear
2016-09-14 12:58:36,CA,Clear
2016-09-14 13:17:34,CA,Clear
2016-09-14 13:09:35,CA,Clear
2016-09-14 13:12:13,CA,Clear
2016-09-14 13:20:56,CA,Clear
2016-09-14 13:20:15,CA,Clear
2016-09-14 13:17:40,CA,Clear
2016-09-14 13:23:07,CA,Clear
2016-09-14 13:28:55,CA,Clear
2016-09-14 13:36:43,CA,Partly Cloudy
2016-09-14 13:36:35,CA,Clear
2016-09-14 13:46:25,CA,Clear
2016-09-14 13:53:55,CA,Clear
2016-09-14 13:58:12,CA,Clear
2016-09-14 14:06:08,CA,Clear
2016-09-14 14:15:14,CA,Clear
2016-09-14 14:30:28,CA,Clear
2016-09-14 14:34:34,CA,Clear
2016-09-14 14:53:43,CA,Clear
2016-09-14 15:02:50,CA,Clear
2016-09-14 15:08:36,CA,Clear
2016-09-14 15:15:33,CA,Clear
2016-09-14 15:22:43,CA,Clear
2016-09-14 15:35:06,CA,Clear
2016-09-14 15:35:45,CA,Clear
2016-09-14 15:34:29,CA,Clear
2016-09-14 15:38:15,CA,Clear
2016-09-14 15:39:17,CA,Clear
2016-09-14 16:35:00,CA,Clear
2016-09-14 16:50:30,CA,Clear
2016-09-14 16:48:12,CA,Partly Cloudy
2016-09-14 16:56:43,CA,Clear
2016-09-14 17:00:30,CA,Clear
2016-09-14 17:06:33,CA,Clear
2016-09-14 17:16:58,CA,Clear
2016-09-14 17:17:25,CA,Clear
2016-09-14 17:26:09,CA,Clear
2016-09-14 17:19:10,CA,Clear
2016-09-14 17:32:19,CA,Clear
2016-09-14 17:34:50,CA,Clear
2016-09-14 17:35:14,CA,Clear
2016-09-14 17:31:57,CA,Clear
2016-09-14 17:36:41,CA,Clear
2016-09-14 17:36:00,CA,Clear
2016-09-14 17:46:36,CA,Clear
2016-09-14 17:48:51,CA,Clear
2016-09-14 17:48:21,CA,Clear
2016-09-14 18:00:10,CA,Clear
2016-09-14 18:14:04,CA,Clear
2016-09-14 18:11:16,CA,Clear
2016-09-14 18:13:40,CA,Clear
2016-09-14 18:12:26,CA,Clear
2016-09-14 18:18:16,CA,Clear
2016-09-14 18:31:22,CA,Clear
2016-09-14 18:30:49,CA,Clear
2016-09-14 18:45:46,CA,Clear
2016-09-14 18:40:22,CA,Clear
2016-09-14 18:45:25,CA,Clear
2016-09-14 18:42:11,CA,Clear
2016-09-14 18:41:45,CA,Clear
2016-09-14 18:44:10,CA,Clear
2016-09-14 18:44:30,CA,Clear
2016-09-14 18:40:49,CA,Clear
2016-09-14 18:45:18,CA,Clear
2016-09-14 18:36:51,CA,Clear
2016-09-14 18:50:04,CA,Clear
2016-09-14 19:06:25,CA,Clear
2016-09-14 19:06:06,CA,Clear
2016-09-14 19:15:02,CA,Clear
2016-09-14 19:21:46,CA,Clear
2016-09-14 19:20:26,CA,Clear
2016-09-14 19:22:44,CA,Clear
2016-09-14 19:21:11,CA,Clear
2016-09-14 19:29:06,CA,Clear
2016-09-14 19:28:18,CA,Clear
2016-09-14 19:28:45,CA,Clear
2016-09-14 19:27:14,CA,Clear
2016-09-14 19:30:12,CA,Clear
2016-09-14 19:26:45,CA,Clear
2016-09-14 19:33:00,CA,Clear
2016-09-14 19:23:27,CA,Clear
2016-09-14 19:33:56,CA,Clear
2016-09-14 19:39:50,CA,Clear
2016-09-14 19:55:52,CA,Clear
2016-09-14 19:56:56,CA,Clear
2016-09-14 19:55:12,CA,Clear
2016-09-14 19:48:52,CA,Clear
2016-09-14 19:54:21,CA,Clear
2016-09-14 19:57:23,CA,Clear
2016-09-14 19:51:57,CA,Clear
2016-09-14 19:57:09,CA,Clear
2016-09-14 19:53:18,CA,Clear
2016-09-14 19:50:41,CA,Clear
2016-09-14 19:49:08,CA,Clear
2016-09-14 20:06:13,CA,Clear
2016-09-14 20:00:53,CA,Clear
2016-09-14 20:05:50,CA,Clear
2016-09-14 19:58:59,CA,Clear
2016-09-14 20:07:01,CA,Clear
2016-09-14 20:01:25,CA,Clear
2016-09-14 20:05:54,CA,Clear
2016-09-14 20:09:55,CA,Clear
2016-09-14 20:11:29,CA,Clear
2016-09-14 20:25:34,CA,Clear
2016-09-14 20:38:51,CA,Clear
2016-09-14 20:32:41,CA,Clear
2016-09-14 20:33:03,CA,Clear
2016-09-14 20:35:09,CA,Clear
2016-09-14 20:39:47,CA,Clear
2016-09-14 20:40:33,CA,Clear
2016-09-14 20:41:26,CA,Clear
2016-09-14 21:00:01,CA,Partly Cloudy
2016-09-14 21:04:27,CA,Clear
2016-09-14 21:01:02,CA,Clear
2016-09-14 21:04:53,CA,Clear
2016-09-14 21:06:49,CA,Clear
2016-09-14 21:07:25,CA,Clear
2016-09-14 20:58:44,CA,Clear
2016-09-14 21:00:34,CA,Clear
2016-09-14 21:14:26,CA,Clear
2016-09-14 21:14:05,CA,Partly Cloudy
2016-09-14 21:12:31,CA,Clear
2016-09-14 21:13:00,CA,Clear
2016-09-14 21:15:28,CA,Clear
2016-09-14 21:11:40,CA,Clear
2016-09-14 21:25:27,CA,Clear
2016-09-14 21:21:32,CA,Partly Cloudy
2016-09-14 21:23:28,CA,Clear
2016-09-14 21:22:06,CA,Clear
2016-09-14 21:22:23,CA,Clear
2016-09-14 21:22:53,CA,Clear
2016-09-14 21:28:24,CA,Clear
2016-09-14 21:30:54,CA,Clear
2016-09-14 21:31:16,CA,Clear
2016-09-14 21:29:54,CA,Clear
2016-09-14 21:43:09,CA,Clear
2016-09-14 21:46:49,CA,Clear
2016-09-14 21:42:54,CA,Clear
2016-09-14 21:56:11,CA,Clear
2016-09-14 22:13:35,CA,Clear
2016-09-14 22:15:32,CA,Clear
2016-09-14 22:14:26,CA,Clear
2016-09-14 22:14:53,CA,Clear
2016-09-14 22:14:00,CA,Clear
2016-09-14 22:14:23,CA,Clear
2016-09-14 22:19:01,CA,Clear
2016-09-14 22:19:26,CA,Clear
2016-09-14 22:29:22,CA,Clear
2016-09-14 22:48:49,CA,Overcast
2016-09-14 22:52:32,CA,Clear
2016-09-14 22:52:05,CA,Partly Cloudy
2016-09-14 22:50:31,CA,Clear
2016-09-14 22:52:04,CA,Clear
2016-09-14 22:53:12,CA,Clear
2016-09-14 23:24:03,CA,Clear
2016-09-14 23:20:45,CA,Clear
2016-09-14 23:21:59,CA,Clear
2016-09-14 23:39:53,CA,Clear
2016-09-14 23:55:41,CA,Clear
2016-09-14 23:56:24,CA,Clear
2016-09-14 23:56:39,CA,Clear
2016-09-15 00:08:15,CA,Scattered Clouds
2016-09-15 01:24:00,CA,Partly Cloudy
2016-09-15 01:26:38,CA,Clear
2016-09-15 02:13:24,CA,Scattered Clouds
2016-09-15 02:53:32,CA,Clear
2016-09-15 02:46:19,CA,Clear
2016-09-15 03:08:50,CA,Clear
2016-09-15 03:44:25,CA,Scattered Clouds
2016-09-15 04:28:22,CA,
2016-09-15 05:38:08,CA,Overcast
2016-09-15 07:39:37,CA,Clear
2016-09-15 07:48:29,CA,Clear
2016-09-15 08:06:32,CA,Clear
2016-09-15 08:06:48,CA,Clear
2016-09-15 08:42:00,CA,Partly Cloudy
2016-09-15 08:45:31,CA,Partly Cloudy
2016-09-15 08:52:04,CA,Overcast
2016-09-15 08:47:44,CA,Clear
2016-09-15 08:58:58,CA,Clear
2016-09-15 09:12:00,CA,Overcast
2016-09-15 09:09:00,CA,Clear
2016-09-15 09:33:32,CA,Overcast
2016-09-15 09:32:02,CA,Clear
2016-09-15 09:30:47,CA,Overcast
2016-09-15 09:35:35,CA,Overcast
2016-09-15 09:28:10,CA,Partly Cloudy
2016-09-15 09:37:58,CA,Clear
2016-09-15 09:44:58,CA,Overcast
2016-09-15 09:40:01,CA,Clear
2016-09-15 09:51:08,CA,Mostly Cloudy
2016-09-15 09:50:14,CA,Partly Cloudy
2016-09-15 09:49:25,CA,Clear
2016-09-15 09:50:48,CA,Clear
2016-09-15 10:02:19,CA,Overcast
2016-09-15 09:55:50,CA,Clear
2016-09-15 10:06:31,CA,Clear
2016-09-15 09:58:19,CA,Clear
2016-09-15 10:16:09,CA,Clear
2016-09-15 10:28:40,CA,Partly Cloudy
2016-09-15 10:23:47,CA,Clear
2016-09-15 10:29:31,CA,Clear
2016-09-15 10:23:30,CA,Clear
2016-09-15 10:24:59,CA,Clear
2016-09-15 10:21:14,CA,Clear
2016-09-15 10:32:39,CA,Partly Cloudy
2016-09-15 10:33:58,CA,Clear
2016-09-15 10:31:13,CA,Scattered Clouds
2016-09-15 10:37:06,CA,Clear
2016-09-15 10:30:27,CA,Clear
2016-09-15 10:31:56,CA,Clear
2016-09-15 10:34:08,CA,Clear
2016-09-15 10:44:25,CA,Clear
2016-09-15 10:39:04,CA,Clear
2016-09-15 10:45:14,CA,Clear
2016-09-15 10:55:56,CA,Clear
2016-09-15 10:56:38,CA,Clear
2016-09-15 10:48:12,CA,Partly Cloudy
2016-09-15 11:06:35,CA,Clear
2016-09-15 11:04:13,CA,Clear
2016-09-15 11:01:39,CA,Scattered Clouds
2016-09-15 11:04:47,CA,Clear
2016-09-15 10:59:11,CA,Clear
2016-09-15 11:03:22,CA,Clear
2016-09-15 11:25:40,CA,Clear
2016-09-15 11:23:51,CA,Clear
2016-09-15 11:16:38,CA,Clear
2016-09-15 11:34:05,CA,Partly Cloudy
2016-09-15 11:30:25,CA,Clear
2016-09-15 11:45:18,CA,Partly Cloudy
2016-09-15 11:39:45,CA,Clear
2016-09-15 11:44:01,CA,Clear
2016-09-15 11:48:43,CA,Partly Cloudy
2016-09-15 11:55:04,CA,Clear
2016-09-15 11:47:28,CA,Clear
2016-09-15 11:54:49,CA,Clear
2016-09-15 11:57:16,CA,Clear
2016-09-15 12:00:21,CA,Partly Cloudy
2016-09-15 12:01:23,CA,Clear
2016-09-15 12:03:45,CA,Clear
2016-09-15 12:08:01,CA,Partly Cloudy
2016-09-15 12:15:11,CA,Clear
2016-09-15 12:16:37,CA,Clear
2016-09-15 12:09:26,CA,Clear
2016-09-15 12:19:31,CA,Partly Cloudy
2016-09-15 12:21:44,CA,Clear
2016-09-15 12:27:46,CA,Clear
2016-09-15 12:26:55,CA,Clear
2016-09-15 12:33:15,CA,Clear
2016-09-15 12:41:57,CA,Partly Cloudy
2016-09-15 12:39:27,CA,Clear
2016-09-15 12:44:15,CA,Clear
2016-09-15 12:41:03,CA,Clear
2016-09-15 12:51:25,CA,Clear
2016-09-15 12:52:27,CA,Partly Cloudy
2016-09-15 12:50:32,CA,Clear
2016-09-15 13:07:03,CA,Clear
2016-09-15 13:11:40,CA,Clear
2016-09-15 13:31:53,CA,Clear
2016-09-15 13:36:05,CA,Clear
2016-09-15 13:35:04,CA,Clear
2016-09-15 13:33:55,CA,Clear
2016-09-15 13:43:45,CA,Clear
2016-09-15 13:41:56,CA,Clear
2016-09-15 14:47:33,CA,Partly Cloudy
2016-09-15 14:40:55,CA,Clear
2016-09-15 14:41:34,CA,Clear
2016-09-15 14:46:19,CA,Clear
2016-09-15 14:47:55,CA,Partly Cloudy
2016-09-15 14:42:21,CA,Clear
2016-09-15 14:58:30,CA,Partly Cloudy
2016-09-15 15:03:40,CA,Partly Cloudy
2016-09-15 15:27:44,CA,Clear
2016-09-15 15:28:05,CA,Clear
2016-09-15 15:37:33,CA,Clear
2016-09-15 15:33:14,CA,Clear
2016-09-15 15:40:06,CA,Clear
2016-09-15 15:57:52,CA,Partly Cloudy
